CommentId,Comment Link,CommentScore,CommenterId,PostId,Post Link,Text,Title,PostTypeId,PostCreationDate,CommentCreationDate,CommenterRep,PosterRep
"84138687","84138687","0","4186830","48570750","48570750","@TabAlleman That query returns no results. Parenthesis don't make any difference.","SQL to search based on record","1","2018-02-01 19:57:10","2018-02-01 20:18:21","397","397"
"84140155","84140155","0","4186830","48570750","48570750","@TabAlleman Cleaning up white space did the trick. Thank you.","SQL to search based on record","1","2018-02-01 19:57:10","2018-02-01 21:06:38","397","397"
"84368685","84368685","0","4202224","48685650","48685650","You could set the initial state if the elements via CSS so they are loaded that ways. Then just change the appearance via a click handler","How to merge two js to one properly to avoid conflicts","1","2018-02-08 12:34:15","2018-02-08 12:37:14","6095","3"
"84836000","84836000","0","4216627","48914700","48914700","Great, thanks Marc. Also thanks for the link to the source. The older posts' link was busted and google didn't help me. I look forward to using the new stuff in 2.3 when it's available. For now I'm trying to stop memory allocations for a multiplayer game server and related clients that are using protobuf-net. When the garbage collector runs it causes a noticeable performance hiccup unfortunately.","","2","2018-02-21 20:16:05","2018-02-21 20:24:10","16","744769"
"84714084","84714084","0","4222487","48855300","48855300","Is following directive added: `using System.Linq;`?","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:49:09","2144","4544"
"84714134","84714134","0","4222487","48855300","48855300","Does it work, after adding?","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:51:10","2144","4544"
"84714201","84714201","0","4222487","48855300","48855300","What happens when you use `var` instead of `IQueryable<EnvDTE.Project>`?","No Exists method so I want to use AsQueryable for defensive programming","1","2018-02-18 18:45:08","2018-02-18 18:55:15","2144","4544"
"84848993","84848993","0","4223076","48921300","48921300","Hi Nish, thanks for the link, it would be particularly useful if you can help me w.r.t cmd, as shown above","Run selected lines of a Python Script on CMD","1","2018-02-22 06:54:14","2018-02-22 07:00:03","332","332"
"84678288","84678288","0","4225229","48836700","48836700","`numSteps` must be an `int` or `long`, so is it best to Round up to the nearest whole number?","","2","2018-02-17 00:22:13","2018-02-17 00:30:46","2608","83010"
"84678385","84678385","0","4225229","48836700","48836700","ok cool. And what exactly is `x` here? Does it just keep track of the count of iterations?","","2","2018-02-17 00:22:13","2018-02-17 00:39:13","2608","83010"
"84351673","84351673","0","4228942","48676650","48676650","Why do you need the nested `function2`? It's only accessible within `function1` and you're not calling it.","Binding this to nested functions in React","1","2018-02-08 02:41:14","2018-02-08 02:49:01","2147","338"
"84656085","84656085","0","4244136","48699000","48699000","This looks like a bug to me (macOS 10.13.3). `migratePersistentStore:toURL:options:withType:error:` adds a Persistent Store to read the autosaved file but doesn't copy the `NSBinaryStoreSecureDecodingClasses` option.","configurePersistentStoreCoordinator not called for saveAs NSPersistentDocument","1","2018-02-09 05:00:19","2018-02-16 11:58:52","6657","575"
"84543144","84543144","0","4244471","48770700","48770700","thank you very much!","","2","2018-02-13 15:54:33","2018-02-13 16:12:12","525","198"
"84656449","84656449","0","4253266","48826350","48826350","@sharadchauhan thanks. i will look animation delay","What is the best way to space three animations one second apart?","1","2018-02-16 12:01:31","2018-02-16 12:09:28","308","308"
"84656631","84656631","1","4253266","48826350","48826350","@dasblinkenlight well actually code works perfect but wonder that is there any other method to call animations with 1 second delay. Using three times seems a little awkward.","What is the best way to space three animations one second apart?","1","2018-02-16 12:01:31","2018-02-16 12:14:18","308","308"
"84335215","84335215","0","4254700","48650550","48650550","I'm not aware of any PDF library tools that are both free and directly support 3D. Also, I misunderstood what you have to start with. If you do not already have a U3D file or cannot create one, you will not be able to add it to a PDF.","Convert three.js to Adobe 3D-pdf?","1","2018-02-06 19:29:30","2018-02-07 16:29:33","2381","21"
"84466346","84466346","0","4260991","48733500","48733500","You're filtering your query to a single username with the line `WHERE users.username = '$username'`. Then you're grouping by username so that you get just one result back for that username. I thought this was what you wanted but now it is unclear. Maybe you should include an example of the table you want your query to return so that it is more clear.","","2","2018-02-11 16:06:41","2018-02-11 16:26:04","1348","1348"
"84466754","84466754","0","4260991","48733500","48733500","It still isn't clear what you're hoping to receive from your query. Do you want rows that are relevant to one user or more than one user?","","2","2018-02-11 16:06:41","2018-02-11 16:44:19","1348","1348"
"84467167","84467167","0","4260991","48733500","48733500","If each user has only one profile picture then your original query will already return one username, one profile picture and all their posts, but the username and profile picture will be repeated in each row. SQL can only return one table per statement, so must return the same number of records for each column.","","2","2018-02-11 16:06:41","2018-02-11 17:01:27","1348","1348"
"84466476","84466476","0","4260991","48733500","48733500","Once you have a join in your query you are not filtering only one table, because the join clause will only return rows that exist in both tables. So by filtering one, you are also filtering the other. For example, if you filter the `users` table to only include username `ABC`, then when you join to the `user_images` table on username you are only going to receive rows in that table for username `ABC`.","","2","2018-02-11 16:06:41","2018-02-11 16:32:28","1348","1348"
"84467283","84467283","0","4260991","48733500","48733500","What you want to do is two separate queries. I'll add to my answer to show you.","","2","2018-02-11 16:06:41","2018-02-11 17:05:56","1348","1348"
"84293701","84293701","0","4265352","48647700","48647700","`SchemeName=""like"" or SchemeName!=""like""` is always `TRUE`. [*tertium non datur*](https://en.wikipedia.org/wiki/Law_of_excluded_middle)","MySQL query combine 1 condition and its negative condition","1","2018-02-06 16:33:02","2018-02-06 16:53:53","39288","35"
"84223012","84223012","0","4265352","48612900","48612900","PHP does not provide a separate type for `regex` (as JS does). `regex` in PHP are represented as strings. The usual delimiter is `/` but because the `regex` contains `/` inside I used a different delimiter. PHP accepts several [delimiters](http://php.net/manual/en/regexp.reference.delimiters.php) in PCRE. The `regex` can be written as `'/[:;,.<> \/)(]+/'` (uses `/` as delimiter) but in this case the internal `/` must be [escaped](http://php.net/manual/en/regexp.reference.escape.php) and this makes it less clear.","","2","2018-02-04 20:52:54","2018-02-04 21:29:05","39288","39288"
"84357461","84357461","0","4266314","48674250","48674250","Thanks for the hint, but isn't working either. Still `{xml_nodeset (0)}`. :/","rvest: css / xpath from SelectorGadget not working","1","2018-02-07 22:21:57","2018-02-08 07:51:02","352","352"
"84367994","84367994","0","4268500","48682350","48682350","did you removed this line .icon(BitmapDescriptorFactory.fromBitmap(product.icon))); or not ???","","2","2018-02-08 09:50:16","2018-02-08 12:21:30","815","815"
"84366031","84366031","0","4268500","48682350","48682350","can you show me these two logs Log.e(""startTime"", System.currentTimeMillis());    Log.e(""endTime"", System.currentTimeMillis());","","2","2018-02-08 09:50:16","2018-02-08 11:32:09","815","815"
"84370058","84370058","0","4268500","48682350","48682350","first fix one issue, is that fixed ??","","2","2018-02-08 09:50:16","2018-02-08 13:11:43","815","815"
"84942457","84942457","0","4269277","48967500","48967500","I cant just add DNS records in 50  domains.This number may increase in future.","How point multiple domains to one website","1","2018-02-24 20:53:40","2018-02-24 22:51:05","128","128"
"84940885","84940885","0","4269277","48967500","48967500","No i just updated the nameserver assuming it would redirect to my website nothing more than that","How point multiple domains to one website","1","2018-02-24 20:53:40","2018-02-24 21:10:32","128","128"
"84941235","84941235","0","4269277","48967500","48967500","I have application in xyz.com and if type a.com it should resolve to xyz.com.I update a.com(without any application) with same nameserver like xyz.com I cannot add virtualhost as i have lots of domains.I dont know what else to be done","How point multiple domains to one website","1","2018-02-24 20:53:40","2018-02-24 21:34:00","128","128"
"84545317","84545317","0","4269898","48767550","48767550","look at the answer by mjwills below. You need to change `(LB.SelectedItem as dynamic)` to `(selecteditem_LB as dynamic)`","getting text and value from listbox in c#","1","2018-02-13 13:06:24","2018-02-13 17:07:21","573","332"
"84383084","84383084","1","4272725","48692100","48692100","`ID`, `all_fifty`, `SP_R` etc., what are they? Please post a [reproducible example](https://stackoverflow.com/questions/5963269/how-to-make-a-great-r-reproducible-example).","Nested for loop giving error despite working non-nested","1","2018-02-08 18:10:23","2018-02-08 18:30:34","3116","3"
"84267536","84267536","0","4283844","48605550","48605550","I need all the entries from the second table.
But Thanks! it worked for me.","","2","2018-02-04 06:50:55","2018-02-06 04:20:09","45","47"
"84513740","84513740","0","4294118","48756300","48756300","oh sorry that was a bad copy and paste.","","2","2018-02-12 22:06:20","2018-02-12 22:09:24","105","1104"
"84288708","84288708","0","4306572","48644100","48644100","You got error `Undefined variable: ""$palette"".` To avoid this you can use `!global` flag or define `$palette` var globally.","","2","2018-02-06 13:22:11","2018-02-06 14:53:10","2930","2930"
"84289004","84289004","0","4306572","48644100","48644100","https://www.sassmeister.com/gist/8f180fc50733717fc3c67cd4b140802c link to demo","","2","2018-02-06 13:22:11","2018-02-06 15:00:12","2930","2930"
"84410158","84410158","1","4319483","48705900","48705900","You cannot write to the array. String literals have type const char*","C - Segmentation fault at strcpy()","1","2018-02-09 12:30:22","2018-02-09 12:32:14","845","3"
"84414107","84414107","0","4319483","48705900","48705900","@DevSolar You're correct. Thanks. They're not const per se, but it's UB to write to them.","C - Segmentation fault at strcpy()","1","2018-02-09 12:30:22","2018-02-09 14:14:13","845","3"
"85019900","85019900","0","4320809","49007100","49007100","@B House currently I m passing one date at a time. But  I want be able pass the value in a sequence may be from a date range. How do u suggest achieving this?","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 11:35:55","35","35"
"85020755","85020755","0","4320809","49007100","49007100","@BHouse I have tried while loop but it is yielding me separate results in query window. I want the results to be UNION ALL. I am running this on a SELECT Statement.","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 11:59:30","35","35"
"85020895","85020895","0","4320809","49007100","49007100","@NEER here is the sample data when @EndDate = '2018/02/24'
`R_Date	Name	Type
2/24/2018	A	Monthly
2/24/2018	A	Daily`
when @EndDate = '2018/02/25'
`R_Date	Name	Type
2/25/2018	TEST_1	Monthly
2/25/2018	TEST_2	Monthly
2/25/2018	TEST_3	Daily
2/25/2018	TEST_4	Weekly
2/25/2018	TEST_5	Monthly
2/25/2018	TEST_6	Monthly
2/25/2018	TEST_7	Monthly
2/25/2018	TEST_8	Monthly
2/25/2018	TEST_9	Monthly
2/25/2018	TEST_10	Monthly`","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 12:02:52","35","35"
"85021525","85021525","0","4320809","49007100","49007100","@BHouse please help me write the CTE. My SQL Statement is in my Question.","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 12:21:36","35","35"
"85021501","85021501","0","4320809","49007100","49007100","@NEER the [Name] Column has a case statement and there is a WHERE Clause too at the end.","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 12:20:40","35","35"
"85019349","85019349","0","4320809","49007100","49007100","Microsoft SQL Server","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 11:21:36","35","35"
"85021569","85021569","0","4320809","49007100","49007100","@BHouse yes I am filtering","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 12:22:40","35","35"
"85021736","85021736","0","4320809","49007100","49007100","@BHouse that will complicate my question. I want to keep it simple. Please suggest a method to pass multiple values to EndDate Parameter.","How to pass multiple values one by one for a Parameter in an SQL Query and union the results?","1","2018-02-27 11:01:48","2018-02-27 12:27:20","35","35"
"84238344","84238344","0","4324224","48561000","48561000","@einpoklum Unfortunately proposed 2-nd solution might be [ill-formed with no diagnostic required](https://stackoverflow.com/questions/48586355/why-doesnt-function-declared-inside-other-function-participate-in-argument-depe)... Not sure if one can do it in another way... cross my fingers though!","","2","2018-02-01 10:52:43","2018-02-05 10:56:02","9455","9455"
"84189385","84189385","0","4324224","48561000","48561000","@einpoklum Not doing this for points just to release language bounderies ;)","","2","2018-02-01 10:52:43","2018-02-03 10:21:22","9455","9455"
"84189212","84189212","0","4324224","48561000","48561000","@einpoklum this one has more readable syntax (I think best one you can actually get) `ns->*label` :) drawback - it uses macros","","2","2018-02-01 10:52:43","2018-02-03 10:11:18","9455","9455"
"84117907","84117907","0","4324224","48561000","48561000","@einpoklum I think since c++17 it might actually work. Let me see.","","2","2018-02-01 10:52:43","2018-02-01 11:00:58","9455","9455"
"84118005","84118005","0","4324224","48561000","48561000","@einpoklum Scratch that. It still doesn't and it's actually rational as it would see c as a variable template which can't be declared in non global (static) context...","","2","2018-02-01 10:52:43","2018-02-01 11:03:17","9455","9455"
"84380753","84380753","0","4330168","48691200","48691200","Yes, that makes a lot of sense. Thanks for the quick reply! :)","Getting a typedef that does not depend on templates of a templated class","1","2018-02-08 17:15:53","2018-02-08 17:20:40","47","47"
"85041891","85041891","1","4333844","49018350","49018350","What operations are you going to perform on such numbers? Printing them? Adding them? Looping from i to that number?","C# How to save big big int?","1","2018-02-27 21:37:47","2018-02-27 21:39:32","1051","106"
"84769093","84769093","1","4341440","48882000","48882000","Not that I'm aware of. But if you delay grob manipulation till just before printing, it should hardly matter? `ggplot2:::print.ggplot` also converts, so you are just doing some of the steps manually.","","2","2018-02-20 09:37:30","2018-02-20 10:01:39","16560","16560"
"84896541","84896541","0","4352728","48943650","48943650","After moved to another pc, have you update the Maven update project via eclipse?","The type org.springframework.beans.factory.support.DefaultListableBeanFactory cannot be resolved","1","2018-02-23 08:08:53","2018-02-23 09:46:03","1298","6"
"84897018","84897018","0","4352728","48943650","48943650","could you clean the project and build again?","The type org.springframework.beans.factory.support.DefaultListableBeanFactory cannot be resolved","1","2018-02-23 08:08:53","2018-02-23 10:01:13","1298","6"
"85838864","85838864","0","4355398","48724950","48724950","`#import <pjsua-lib/pjsua.h>` is the only thing I have in my Bridging-Header file for now.","PJSIP on iOS, complier error of ""undeclared type `pj_thread_t`""","1","2018-02-10 19:53:06","2018-03-22 00:21:54","8","8"
"84727757","84727757","0","4374566","48862050","48862050","Yes, it means `React` will be imported. `dependencies` are what is imported into the code this way.","","2","2018-02-19 08:28:23","2018-02-19 08:52:50","2914","2914"
"84727777","84727777","0","4374566","48862050","48862050","If we are ignoring things importing into `webpack`, we would not have any dependencies.","","2","2018-02-19 08:28:23","2018-02-19 08:53:39","2914","2914"
"84728526","84728526","0","4374566","48862050","48862050","When you have a bundle file, you need only the bundle. You don't need `dependencies` or `devDependencies`. You shouldn't do `npm install` at all","","2","2018-02-19 08:28:23","2018-02-19 09:16:09","2914","2914"
"84729238","84729238","0","4374566","48862050","48862050","You are including dependencies in package.json for a dev environment or for a library. Not so that we can install them on the server.","","2","2018-02-19 08:28:23","2018-02-19 09:34:57","2914","2914"
"84729673","84729673","0","4374566","48862050","48862050","If you are authoring a library, then the person doing `npm install library-name` installs what is listed in dependencies.","","2","2018-02-19 08:28:23","2018-02-19 09:45:49","2914","2914"
"84301573","84301573","0","4381330","48651450","48651450","According to Javadoc of [`ExpectedConditions#presenceOfElementLocated(By)`](https://seleniumhq.github.io/selenium/docs/api/java/org/openqa/selenium/support/ui/ExpectedConditions.html#presenceOfElementLocated-org.openqa.selenium.By-), this method checks that an element is present on the DOM of a page. This does not necessarily mean that the element is visible: an invisible element cannot be clicked. Did you try to replace the expected condition by `visibilityOfElementLocated(By)`?","wait is not working but thread.sleep is working, also not throwing exception in selenium","1","2018-02-06 20:29:03","2018-02-06 20:55:32","2156","1"
"84365663","84365663","0","4399281","48684000","48684000","slice() is equal to slice(0)","ERROR TypeError: Cannot read property 'slice' of undefined---Typescript","1","2018-02-08 11:05:35","2018-02-08 11:22:00","3527","57"
"85008829","85008829","0","4401498","48987150","48987150","That's fine. Thanks for the response. This workaround makes sense.","","2","2018-02-26 11:11:33","2018-02-27 06:00:23","23","13806"
"85007189","85007189","0","4401498","48987150","48987150","Thanks Tanaike for the quick response. But in my case, I can not ask every user to deploy this web app before using my application.","","2","2018-02-26 11:11:33","2018-02-27 04:24:07","23","13806"
"84977540","84977540","3","4405757","48986550","48986550","What have your tried?","how to get value from string in form of key value pair","1","2018-02-26 10:41:50","2018-02-26 10:42:56","6217","1"
"84837240","84837240","0","4408619","48915300","48915300","@Przemysław Moskal  , thank you, i updated my response","","2","2018-02-21 20:56:32","2018-02-21 21:04:07","1042","1042"
"84780352","84780352","0","4409932","48809850","48809850","Hi James, could you please elaborate on GUI virtual test. I am planning to run a single user test with sufficient think time just to save PDF files for test data creation.","","2","2018-02-15 14:42:12","2018-02-20 14:40:37","18","4557"
"84686944","84686944","0","4409932","48809850","48809850","Is this possible with any other tools?  We are running out of time. Any suggestions will be of great help","","2","2018-02-15 14:42:12","2018-02-17 12:52:16","18","4557"
"85310319","85310319","0","4409932","48809850","48809850","I tried recording using uft..the save command is not captured there also... please provide more details","","2","2018-02-15 14:42:12","2018-03-07 13:22:35","18","4557"
"84681953","84681953","1","4415877","48836850","48836850","Hey! Thanks for your response. Applying your changes got me inside of the function call, but failed at `fabric.js:6840
      this.contextContainer = this.lowerCanvasEl.getContext('2d');` `TypeError: this.lowerCanvasEl.getContext is not a function` Any idea why this could occur?","","2","2018-02-17 00:49:05","2018-02-17 07:03:07","54","2569"
"84952191","84952191","0","4420967","48972450","48972450","SQL Server does not have `if` like that, and the parameters to datepart are not strings. That definitely is not working code.","How to separate IF statement from the whole string","1","2018-02-25 10:25:38","2018-02-25 12:56:40","11059","43"
"84995857","84995857","1","4427870","48990750","48990750","Possible duplicate of [Find and rename files with no extension?](https://stackoverflow.com/questions/1025410/find-and-rename-files-with-no-extension)","Rename files having no extension","1","2018-02-26 14:27:40","2018-02-26 18:56:55","1545","6"
"84165054","84165054","1","4432208","48582150","48582150","I don't see any problem, or I didn't understand your question: https://jsfiddle.net/beaver71/bdogyhuv/","Google Visualization Change Options in HTML","1","2018-02-02 11:53:57","2018-02-02 14:01:51","13616","120"
"84521740","84521740","0","4440387","48760500","48760500","1. Try to save your document in PDF format. 2. Save with path to image folder ![Caption](images/image.png) and send complete folder with images. 3. Reference image to url (from internet) as an option :)","How to save images in r markdown html","1","2018-02-13 06:11:52","2018-02-13 06:24:43","820","34"
"84397841","84397841","0","4440426","48699450","48699450","@NickyC: I'm amazed that I haven't found this with all the hours I've spent trying to understand this problem. Thanks for great reference!","My overloaded post-increment method doesn't work as expected. Why?","1","2018-02-09 05:45:47","2018-02-09 06:04:52","3","3"
"84397843","84397843","0","4440426","48699450","48699450","@ascheple: I agree it is but I asked a question here a while ago and was asked to post the whole executable code. I'll try to do better next time.","My overloaded post-increment method doesn't work as expected. Why?","1","2018-02-09 05:45:47","2018-02-09 06:04:56","3","3"
"84398105","84398105","0","4440426","48699450","48699450","I can quote that guy saying ""post everything"" when I just wanted to clarify a comment my previous instructor made about my C++ method looking a lot like Java.","My overloaded post-increment method doesn't work as expected. Why?","1","2018-02-09 05:45:47","2018-02-09 06:16:11","3","3"
"84398131","84398131","0","4440426","48699450","48699450","Should I edit my question here still though? It's solved already and it's also marked as a duplicate.","My overloaded post-increment method doesn't work as expected. Why?","1","2018-02-09 05:45:47","2018-02-09 06:17:14","3","3"
"84977584","84977584","0","4445087","48942600","48942600","see [hook_node_presave](https://api.drupal.org/api/drupal/modules%21node%21node.api.php/function/hook_node_presave/7.x) and [hook_node_load](https://api.drupal.org/api/drupal/modules%21node%21node.api.php/function/hook_node_load/7.x) try add you functionality to this","How can I insert/update external table while do a node_save","1","2018-02-23 06:48:17","2018-02-26 10:43:51","57","2124"
"84979562","84979562","0","4448195","48922800","48922800","Sorry, I can't help in this case. I can only do this for Guriddo jqGrid.","","2","2018-02-22 08:33:31","2018-02-26 11:34:29","1196","1196"
"84979441","84979441","0","4448195","48922800","48922800","It seems to me you do not use Guriddo jqGrid, but free-jqGrid. Is this correct?","","2","2018-02-22 08:33:31","2018-02-26 11:31:19","1196","1196"
"84986546","84986546","0","4448428","48990900","48990900","Make it your own Object - create a Helper class with a method that accepts the library object and spits out your Object. Serialize that.

The reason for this is so you can specify attributes on on the object and have quite a lot of type safety in your serialization.","Convert object to JSON including values of method calls","1","2018-02-26 14:35:41","2018-02-26 14:38:59","940","479"
"84611911","84611911","0","4452831","48752700","48752700","@lxg well? is it clear now? - can You help?","Symfony 3.3.16 Doctrine Relations & Dictonary tables for fast data processing with Foms based on EntityType, can't pass choiced value to database","1","2018-02-12 18:02:01","2018-02-15 10:11:31","52","52"
"84633671","84633671","0","4452831","48752700","48752700","2018.02.15 question updated, discovering some new interesting things","Symfony 3.3.16 Doctrine Relations & Dictonary tables for fast data processing with Foms based on EntityType, can't pass choiced value to database","1","2018-02-12 18:02:01","2018-02-15 19:36:16","52","52"
"84995691","84995691","0","4453962","48994950","48994950","I want the chunked strings to be valid jsons","In c# how to split json objects into smaller objects and store in a string array","1","2018-02-26 18:37:19","2018-02-26 18:52:28","277","277"
"85020348","85020348","0","4453962","48994950","48994950","I  sending it through iothub and that allows to send only small packets at a time","In c# how to split json objects into smaller objects and store in a string array","1","2018-02-26 18:37:19","2018-02-27 11:47:55","277","277"
"84610866","84610866","0","4471134","48803700","48803700","https://eval.in/956694","","2","2018-02-15 09:22:01","2018-02-15 09:46:38","1385","1385"
"84610908","84610908","0","4471134","48803700","48803700","Probably you are using old php version. Updated my answer","","2","2018-02-15 09:22:01","2018-02-15 09:47:55","1385","1385"
"84977661","84977661","0","4476628","48986550","48986550","I tried if(accHoldAttr.contains(""kyc_cnic_ind"")){} but I am confused how can I get value of this string","how to get value from string in form of key value pair","1","2018-02-26 10:41:50","2018-02-26 10:45:30","1","1"
"84281587","84281587","0","4478047","48641550","48641550","Via https://www.google.com/search?q=make+a+composite+component+a+specific+type+other+than+namingcontainer I found https://myfaces.apache.org/wiki/core/user-guide/jsf-and-myfaces-howtos/composite-components/create-a-non-namingcontainer-composite-component.html","composite component filters in p:dataTable","1","2018-02-06 11:06:39","2018-02-06 12:00:37","7694","28"
"84848787","84848787","2","4481170","48921000","48921000","Seems logic not match your requirement. for example, 5.29, the last digit is 9, then change it to 0 and increment the second digit which becomes 3, and set the flag. then, since the flag is set, check the second digit, which is 3 and will be changed to 0, and you get the result 5.
That's exactly what you get, but not match your expectation......","Hot to round decimal to next multiplication of 5 after comma Java","1","2018-02-22 06:30:36","2018-02-22 06:52:46","294","35"
"84848869","84848869","0","4481170","48921000","48921000","So your code has issue when the last digit is larger than or equal to 7, and the second digit is lower than 3.   And I check your expectations table. you can simply remove the seconddigit <=3 part","Hot to round decimal to next multiplication of 5 after comma Java","1","2018-02-22 06:30:36","2018-02-22 06:55:52","294","35"
"85230541","85230541","0","4482491","48962850","48962850","No problem! Just make sure to accept your own answer so that the community sees this issue is being handled :) (Also it looks like some work is being done already, as there are [some new commits](https://github.com/GoogleCloudPlatform/google-cloud-dotnet/issues/1926#ref-pullrequest-302317223) to the library code).","Can't write log entry with Google Cloud's Log4net integration","1","2018-02-24 12:26:21","2018-03-05 14:34:36","3203","20"
"85218912","85218912","0","4482491","48962850","48962850","According to the [last comment I see in GitHub](https://github.com/GoogleCloudPlatform/google-cloud-dotnet/issues/1926#issuecomment-369684528) it looks like there is indeed an issue with the Log4Net library, and it will be solved soon. Can you post an answer to this question stating this so that the community sees this issue is already being taken care of? Thanks!","Can't write log entry with Google Cloud's Log4net integration","1","2018-02-24 12:26:21","2018-03-05 09:20:07","3203","20"
"84921883","84921883","0","4492932","48957450","48957450","What is the `type()` of `tweet_tfidf`?","After vectorize the text the output shown is not full Python","1","2018-02-23 23:01:48","2018-02-23 23:05:30","18183","18"
"84831423","84831423","0","4492932","48911850","48911850","Do you happen to know which word causes the problem?","NLTK - Decoding Unicode in custom corpus","1","2018-02-21 17:19:01","2018-02-21 18:00:39","18183","108"
"84830753","84830753","0","4492932","48911850","48911850","You are attempting to decode a reader, which is not possible. Try decoding individual words `w.decode()` instead.","NLTK - Decoding Unicode in custom corpus","1","2018-02-21 17:19:01","2018-02-21 17:41:13","18183","108"
"84680747","84680747","1","4492932","48838050","48838050","The value of `x` does not change.","Python while loop not breaking","1","2018-02-17 05:05:08","2018-02-17 05:08:04","18183","43"
"84762495","84762495","0","4492932","48879150","48879150","There is no such syntax in C. A string by definition is NULL-terminated. Just pass the pointer and let the function use the first two characters.","C - How to pass part of a string without copying to a new string?","1","2018-02-20 06:28:14","2018-02-20 06:42:31","18183","1"
"84762462","84762462","0","4492932","48879150","48879150","If it is indeed only _two_ characters, you can pass `hash[0]` and `hash[1]` as characters.","C - How to pass part of a string without copying to a new string?","1","2018-02-20 06:28:14","2018-02-20 06:41:20","18183","1"
"84241373","84241373","0","4496364","48622350","48622350","You can call `str` variable in `case Test1(str) =>` whatever you want. If that's your question...","How to use variable declared in pattern-matching case class?","1","2018-02-05 12:14:05","2018-02-05 12:22:37","2716","8487"
"84351989","84351989","0","4497344","48676650","48676650","I edited my post to call function2() from within function1().

The goal is to also have function3() and function4() that can all use the same initial variables defined in function1()","Binding this to nested functions in React","1","2018-02-08 02:41:14","2018-02-08 03:08:34","338","338"
"84344142","84344142","0","4505007","48672900","48672900","I am in a fragment, I do not have acces to this function.","","2","2018-02-07 20:42:49","2018-02-07 20:44:58","373","1148"
"85017221","85017221","0","4507225","49006350","49006350","Check the preview with different screen densities or sizes","I can't see my dice picture when I run the app on an emulator","1","2018-02-27 10:23:38","2018-02-27 10:26:21","380","8"
"84435524","84435524","0","4507239","48718200","48718200","Update question with correct error message (screenshot is correctly added)","Error in formating the namenode in Hadoop single cluster node","1","2018-02-10 07:07:02","2018-02-10 07:17:48","1568","6"
"84856704","84856704","0","4511911","48911550","48911550","So here is a screenshot of my console log - https://prnt.sc/ii7xza. as you can see the data isn't being inserted into the address fields. They stay blank.","","2","2018-02-21 17:03:36","2018-02-22 10:40:01","49","330"
"84725369","84725369","0","4513509","48861150","48861150","Welcome to SO. Please leave a [MCVE]. Can you provide details and share your research. Thanks.","APNS not sending mass push notification","1","2018-02-19 07:13:07","2018-02-19 07:21:41","1729","1"
"84682038","84682038","0","4543629","48838650","48838650","Yes, it works. I assume this property must be set before adding the view to a superview.","","2","2018-02-17 06:32:58","2018-02-17 07:09:54","2179","2179"
"84682065","84682065","0","4543629","48838650","48838650","Is it only your own views, or do you use third party components?","","2","2018-02-17 06:32:58","2018-02-17 07:11:27","2179","2179"
"84684050","84684050","0","4543629","48838650","48838650","Hmm, you must have some other problem. I just tested to create a MacOS Cocoa app from Xcode. I created a single `NSButton`, set its frame, and added it to `self.window.contentView`. It appears fine with my size and position.","","2","2018-02-17 06:32:58","2018-02-17 09:46:10","2179","2179"
"84683259","84683259","0","4543629","48838650","48838650","Could you check what result you get from `requiresConstraintBasedLayout` on your parent view? And also `translatesAutoresizingMaskIntoConstraints` on your parent view.","","2","2018-02-17 06:32:58","2018-02-17 08:49:58","2179","2179"
"84682769","84682769","0","4543629","48838650","48838650","I think the `NSStackView` is your problem. According to docs It uses auto-layout, so I don't think you can use them unless you use constraints.
Check the Overview section: https://developer.apple.com/documentation/appkit/nsstackview","","2","2018-02-17 06:32:58","2018-02-17 08:09:53","2179","2179"
"84368917","84368917","0","4549478","48685350","48685350","OSRSFragment,  what is that class?  Anyway Its not the proper way to update or set values in doInBackground. Make sure that setting values willl be in onPostexcecute. And i've doubt about  postdelayed inside async task.","JAVA, ANDROID: setImageResource(int) not displaying image","1","2018-02-08 12:18:00","2018-02-08 12:42:19","211","33"
"84369423","84369423","0","4549478","48685350","48685350","just transfer handler.post contents to onPostexcute. And always try to declare and objects globally and define it in onCreate. I dnt know that will help you to resolve issue , but try it","JAVA, ANDROID: setImageResource(int) not displaying image","1","2018-02-08 12:18:00","2018-02-08 12:55:51","211","33"
"84411248","84411248","1","4549554","48705750","48705750","Thanks for the answer, it helped me to solve the problem","","2","2018-02-09 12:22:00","2018-02-09 12:59:08","26219","40778"
